"comments","facebookId","facebookUrl","feedbackId","likes","media/0/__isMedia","media/0/__typename","media/0/accent_color","media/0/flexible_height_share_image","media/0/id","media/0/large_share_image/height","media/0/large_share_image/uri","media/0/large_share_image/width","media/0/ocrText","media/0/photo_image/height","media/0/photo_image/uri","media/0/photo_image/width","media/0/url","pageName","postId","shares","text","time","timestamp","topLevelUrl","url"
"3","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTg1NjYzNzUzNTkxNDMw","5","Photo","Photo","FF191919",,"585663726924766",,,,"May be an image of 1 person, poster and text","502","https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/336473766_890512442206060_5289171966886330605_n.jpg?stp=dst-jpg_s960x960&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=sx8reU8rRxoAX9k9e0P&_nc_ht=scontent-lga3-2.xx&oh=00_AfDQAyHRUlYoJ6w7CWjD6F5xNXosFFbBjTZHRbSDC3lihw&oe=64676C6F","960","https://www.facebook.com/photo/?fbid=585663726924766&set=a.549396763884796","شغل أون لاين","585663753591430","0","مهمة كيف توظف أفضل كاتب محتوى، مهمة ليست بالهينة أو السريعة، فأنت تبحث عن كاتب مبدع يجيد المحتوى التسويقي الإلكتروني مع كونه مراعي لقواعد تحسين محركات البحث، تلك النقاط لتجدها مجمعة في كاتب واحد أمر يحتاج منك الوقت والمجهود، لذا سأقدم لك الإجابة عن سؤالك وعن سؤال من هو كاتب المحتوى وماذا يفعل؟ وأشياء يجب معرفتها قبل توظيف كاتب محتوى محترف و ما هي أهمية المحتوى الجيد؟ لذا اقرأ المقال التالي بعناية 
رابط المقال https://blog.shoghlonline.com/كيف-توظف-أفضل-كاتب-محتوى","2023-03-18T19:56:41.000Z","1679169401","https://www.facebook.com/100064434321918/posts/585663753591430","https://www.facebook.com/shoghlonline/posts/pfbid0xPg9HyKNf8WSJLjag3Rf8qZ4KmByEo2gcn7Uv99uQWyS1tD8oddDiyqxdNdS1foYl"
"6","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTgzNTQxNTYwNDcwMzE2","8","Photo","Photo","FFF9F9F9",,"583541530470319",,,,"May be an image of map, pie and text","444","https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/335879522_1259018951633967_2835416334203902599_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=zthjjHOFbjsAX_NbGtw&_nc_ht=scontent-lhr8-2.xx&oh=00_AfDkpARGXKVGertLL4WxZ8NCDMdAXrXwg0qFcoPv_P9X8w&oe=6466F289","850","https://www.facebook.com/photo/?fbid=583541530470319&set=a.549396763884796","شغل أون لاين","583541560470316","3","كون متجرك لا يعلم عنه غير القليل من سكان المنطقة المحليين، وكونك لا تستغل Google Maps للتسويق لمتجرك فذلك يُعرضك إلى خسارة نسبة كبيرة من العملاء، ويمكن فيما بعد أن تضطر إلى إغلاق متجرك

اقرأ المقال كاملاً من الرابط التالي

https://blog.shoghlonline.com/%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%84%d8%a7%d8%a1-%d8%a8%d8%a7%d8%b3%d8%aa%d8%ae%d8%af%d8%a7%d9%85-%d8%ae%d8%b1%d8%a7%d8%a6%d8%b7-%d8%ac%d9%88%d8%ac%d9%84/","2023-03-15T12:47:42.000Z","1678884462","https://www.facebook.com/100064434321918/posts/583541560470316","https://www.facebook.com/shoghlonline/posts/pfbid0dQcuHuigg3gK6JHMjH4EwGhu3cCuPxHRcZoQLLDsMqso1yxpKpocPR4HVET6oVyxl"
"0","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTgyNTMyNDg3MjM3ODkw","5","GenericAttachmentMedia","GenericAttachmentMedia",,,"6280630428648377","261","https://external.fosu2-2.fna.fbcdn.net/emg1/v/t13/6346705929843674258?url=https%3A%2F%2Fs3.eu-west-3.amazonaws.com%2Fshoghlonline.com%2Fwp-content%2Fuploads%2F2022%2F06%2F%25D9%2584%25D8%25BA%25D8%25A9-%25D8%25A8%25D8%25B1%25D9%2585%25D8%25AC%25D8%25A9-%25D9%258A%25D9%2583%25D8%25AB%25D8%25B1-%25D8%25A7%25D8%25B3%25D8%25AA%25D8%25AE%25D8%25AF%25D8%25A7%25D9%2585%25D9%2587%25D8%25A7-%25D9%2584%25D8%25AA%25D8%25B5%25D9%2585%25D9%258A%25D9%2585-%25D8%25AA%25D8%25B7%25D8%25A8%25D9%258A%25D9%2582%25D8%25A7%25D8%25AA-%25D8%25A7%25D9%2584%25D9%2588%25D9%258A%25D8%25A8.webp&fb_obo=1&utld=amazonaws.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbEHCCKDCECJ8RKBewYJDupGgBVVPTRaQeWhsmP9ABBiTA&oe=6463AC12&_nc_sid=7b0f64","500",,,,,,"شغل أون لاين","582532487237890","0","للوصول إلى تطبيقات الويب بشكلها النهائي وبدء عملها يلزم ذلك استخدام لغة برمجة ونتناول هنا أهم لغة برمجة يكثر استخدامها لتصميم تطبيقات الويب، ولا يمكن حصرها في لغة واحدة، بل هناك مجموعة من اللغات الأكثر استخداماً.

وكل لغة من لغات البرمجة المستخدمة في تصميم تطبيقات الويب لها مميزاتها وكذلك بعض المآخذ عليها، وفي هذا الطرح نتناول لغة برمجة يكثر استخدمها لتصميم تطبيقات الويب من حيث التعريف العام والتعريف الخاص بكل لغة.

تعرف على المزيد من قراءتك للمقال التالي ","2023-03-13T20:24:41.000Z","1678739081","https://www.facebook.com/100064434321918/posts/582532487237890","https://www.facebook.com/shoghlonline/posts/pfbid0RUfVqoieXUPtEZMdQ4L3XWRWdPtZvTAEavgMDLUh1QDSDWvUQvi9vYk4cMjJCG2ml"
"3","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTgyNDM1ODU3MjQ3NTUz","3","Photo","Photo","FF243348",,"582435823914223",,,,"May be an image of poster and text","444","https://scontent.fbhx2-2.fna.fbcdn.net/v/t39.30808-6/335510977_3390285944583264_7944291991154093891_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_ohc=f8kwKJ57kRoAX_NcQGt&_nc_ht=scontent.fbhx2-2.fna&oh=00_AfBhDDyQL5NTx3kmt2EDArU_sEmR3ax1iprP_wPhhPb7YQ&oe=6465F76D","850","https://www.facebook.com/photo/?fbid=582435823914223&set=a.549396763884796","شغل أون لاين","582435857247553","1","استجابتك لشركة ما بسبب معرفتك أنها مسجلة قانونيًا غير استجابتك لأي شركة أخرى مجهولة المصدر، لأن ثقتك في تلك الشركات الموثقة قانونيًا تكون أكبر بكثير ويجعلك أكثر راحة في التعامل معها.

اقرأ المقال كاملاً من الرابط التالي
https://blog.shoghlonline.com/%d8%aa%d8%b3%d8%ac%d9%8a%d9%84-%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d9%85%d8%a9-%d8%a7%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d9%8a%d8%a9/","2023-03-13T16:39:18.000Z","1678725558","https://www.facebook.com/100064434321918/posts/582435857247553","https://www.facebook.com/shoghlonline/posts/pfbid02bfi47RSmRxVqpMJuU4ZBBzRZLgAuacdv7bpSS17P9LcxmCpyWFCAG2DtRAw7cSoKl"
"2","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTgxODY1MzgwNjM3OTM0","5","Photo","Photo","FFFFFFFF",,"581864560638016",,,,"May be an image of text","502","https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/335470901_951402902546105_4894121132062913232_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=ayFJ7yMd2MYAX83XQFh&_nc_ht=scontent-bos5-1.xx&oh=00_AfAOsFqwHVzGX_eFFI-Uy3FAL8JTO0L6-BDZBFYztK8Eqg&oe=64666DB4","960","https://www.facebook.com/photo/?fbid=581864560638016&set=a.549396763884796","شغل أون لاين","581865380637934","0","ينصح الخبراء بضرورة إعداد دراسة جدوى قبل الشروع في أي مشروع حتى ولو كان صغيراً بتكلفة محدودة لأنه السبيل الوحيد لمعرفة درجة نجاح هذا المشروع قبل أن يبدأ.
حيث أن دراسة الجدوى أو Feasibility study هي حجر الأساس الذي يقوم عليه أي مشروع ناجح، حيث أنها السبيل الوحيد للإجابة على أي سؤال يخص فكرة مشروعك الجديد، فمنها تعرف إلى أي مدى فكرتك تستحق التطبيق؟ وما حجم السوق المستهدف؟ وما الاستثمارات التي تحتاجها حتى تبدأ؟ وهل العائد المتوقع سيكون مجزي أم لا؟ وهل توجد مؤثرات خارجية من الممكن أن تؤثر على نجاح المشروع ونموه مثل المنافسين أو قوانين الدولة التي تعمل بها.

تعرف على كيفية إعداد دراسة جدوى كاملة وشاملة من خلال قراءتك للموضوع الشيق التالي 
https://blog.shoghlonline.com/اعداد-دراسة-جدوى

#دراسة_جدوى","2023-03-12T21:05:39.000Z","1678655139","https://www.facebook.com/100064434321918/posts/581865380637934","https://www.facebook.com/shoghlonline/posts/pfbid026XaBpwAdyvWfEiw6bdGX4jbuNVnzKqaAoRUZb7bzbpFCmTipe3sPYKg1hGZBckNCl"
"8","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTc4MzUxMzc0MzIyNjY4","5","Photo","Photo","FFF9F9F9",,"578351340989338",,,,"May be an image of map, pie and text","444","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-6/335074493_1497559300771699_6787205151465741701_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=XkX8L0DdDjUAX_GURuR&_nc_ht=scontent-man2-1.xx&oh=00_AfB0aCEVq0QubwxI4a1SbRKeCj_w5PudMAR0vw-OAXPDNw&oe=6466D61B","850","https://www.facebook.com/photo/?fbid=578351340989338&set=a.549396763884796","شغل أون لاين","578351374322668","0","كون متجرك لا يعلم عنه غير القليل من سكان المنطقة المحليين، وكونك لا تستغل Google Maps للتسويق لمتجرك فذلك يُعرضك إلى خسارة نسبة كبيرة من العملاء، ويمكن فيما بعد أن تضطر إلى إغلاق متجرك.

اقرأ المقال كاملاً من الرابط التالي

https://blog.shoghlonline.com/%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%84%d8%a7%d8%a1-%d8%a8%d8%a7%d8%b3%d8%aa%d8%ae%d8%af%d8%a7%d9%85-%d8%ae%d8%b1%d8%a7%d8%a6%d8%b7-%d8%ac%d9%88%d8%ac%d9%84/","2023-03-07T18:14:18.000Z","1678212858","https://www.facebook.com/100064434321918/posts/578351374322668","https://www.facebook.com/shoghlonline/posts/pfbid02i9PexbjV2ErPZUednad7HTJwLz7qvLwnTyvhT7Du6JQ8dxbDAqFtGF1Z6WMy8acFl"
"25","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTc3NzkyMTE3NzExOTI3","7","GenericAttachmentMedia","GenericAttachmentMedia",,,"5372812082818621","261","https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/12027172074405625787?url=https%3A%2F%2Fs3.eu-west-3.amazonaws.com%2Fshoghlonline.com%2Fwp-content%2Fuploads%2F2022%2F05%2F%25D8%25A3%25D9%2581%25D9%2583%25D8%25A7%25D8%25B1-%25D9%2585%25D8%25B4%25D8%25A7%25D8%25B1%25D9%258A%25D8%25B9-%25D8%25A7%25D9%2584%25D8%25A3%25D8%25B3%25D8%25B1-%25D8%25A7%25D9%2584%25D9%2585%25D9%2586%25D8%25AA%25D8%25AC%25D8%25A9-..-16-%25D9%2581%25D9%2583%25D8%25B1%25D8%25A9-%25D9%2585%25D8%25B4%25D8%25B1%25D9%2588%25D8%25B9-%25D9%258A%25D9%2585%25D9%2583%25D9%2586%25D9%2583-%25D8%25AA%25D9%2586%25D9%2581%25D9%258A%25D8%25B0%25D9%2587%25D8%25A7-%25D8%25AE%25D9%2584%25D8%25A7%25D9%2584-%25D8%25A7%25D9%258A%25D8%25A7%25D9%2585.webp&fb_obo=1&utld=amazonaws.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbFUKU_RcAY_QN8NlljJADqZinQ81-5o920xBN_KNMokLQ&oe=646387D2&_nc_sid=7b0f64","500",,,,,,"شغل أون لاين","577792117711927","0","تبحث بعض الأسر عن مصدر دخل لها ويبدأ أفرادها بطرح ما لديهم من أفكار مشاريع الأسر المنتجة بحد ذاتها هي فريق العمل وهي صاحبة العمل ويتشارك أفرادها في إتمام العمل، وبهذا تكون الأسرة قد حققت العديد من الفوائد منها الدخل الذي لتحقيق من خلاله الاستقرار المادي للأسرة، وفي هذا المقال نعرض لكم مجموعة من أهم أفكار مشاريع الأسر المنتجة التي يمكن تطبيقها في 2023

إقرأ المقا من هنا ","2023-03-06T19:35:40.000Z","1678131340","https://www.facebook.com/100064434321918/posts/577792117711927","https://www.facebook.com/shoghlonline/posts/pfbid02DqCUHr9KHcekgy6eXRZvPoU2zUNL2huhLMHGda651SXRAyBTKDs5TtdyiKm4d4T4l"
"8","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTc3MTc2MDM0NDQwMjAy","9","GenericAttachmentMedia","GenericAttachmentMedia",,,"8632280493508911","261","https://external-lga3-2.xx.fbcdn.net/emg1/v/t13/8605855174874005010?url=https%3A%2F%2Fs3.eu-west-3.amazonaws.com%2Fshoghlonline.com%2Fwp-content%2Fuploads%2F2017%2F07%2F%25D8%25B1%25D8%25A8%25D8%25B7-%25D8%25A8%25D8%25A7%25D9%258A-%25D8%25A8%25D8%25A7%25D9%2584-%25D8%25A8%25D8%25A8%25D8%25A7%25D9%258A%25D9%2588%25D9%2586%25D9%258A%25D8%25B1-768x576-1.png&fb_obo=1&utld=amazonaws.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbEmfw-oq3LuZCQp395xMPKdtim8SNqtYF5IxvpJoFCxDA&oe=6463DEBD&_nc_sid=7b0f64","500",,,,,,"شغل أون لاين","577176034440202","1","باي بال وبايونير هما من أكبر البنوك الإلكترونية على الانترنت وغالباً ما تجد واحداً منهما أو كليهما في أي موقع من مواقع الشغل الاون لاين أو الربح عموماً من الإنترنت، بنك باي بال هو أقوى بنك إلكتروني وأكبرهم كذلك، ولكن العرب غالباً يواجهون مشكلة سحب أموالهم من هذا البنك ولذلك فإن الحل الأنسب هو إنشاء حساب باي بال وربطه بحسابك البنكي في بايونير لتسهيل عملية السحب وبأقل تكلفة ممكنة، ولذلك سنشرح في السطور التالية كيفية انشاء حساب باي بال وكذلك كيفية إنشاء حساب بايونير وطريقة ربطهم ببعض وطريقة ارسال الأرباح لبايونير وإرسالها إلى حسابك في البنك المحلي وسحبها من ماكينة ATM.

اقرأ الموضوع من هنا https://shoghlonline.com/إنشاء-حساب-باي-بال-وربطه-بحساب-بايونير

#بايبال #بايونير #شغل_أون_لاين","2023-03-05T19:57:31.000Z","1678046251","https://www.facebook.com/100064434321918/posts/577176034440202","https://www.facebook.com/shoghlonline/posts/577176034440202"
"2","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTc2OTk1ODI0NDU4MjIz","4","Photo","Photo","FFF7F7F7",,"576995791124893",,,,"May be a graphic of ‎magazine, poster and ‎text that says '‎ننز شغل اونلاين ARCH SEARCH خطوات تحسين محركات البحث المحلية @shoghlonline shoghlonline.com‎'‎‎","444","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332038120_3442072836067802_7024579955082811528_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=bdR_5CmZly0AX9yW_14&_nc_ht=scontent-ord5-2.xx&oh=00_AfDcBf8Ssf4GY_ryuP8RjSUWfCFH6wSKddDDrbnAFgWFOQ&oe=6466F0D5","850","https://www.facebook.com/photo/?fbid=576995791124893&set=a.549396763884796","شغل أون لاين","576995824458223","0","في ساحة الأعمال التجارية شديدة التنافس، من الصعب على الشركات الصغيرة تحقيق النجاح بسهولة، ولذلك تأتي أهمية محسنات محركات البحث المحلية.

اقرأ المقال كاملاً من الرابط التالي
https://lnkd.in/djwGyrNs","2023-03-05T15:14:04.000Z","1678029244","https://www.facebook.com/100064434321918/posts/576995824458223","https://www.facebook.com/shoghlonline/posts/pfbid0kKe1WsU1otomVMcTcEb6AjCVaNYKKrhgXYQttkv5cK17h2vCpfwDA4s8sf3wqeJrl"
"4","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTc2NDkxNjUxMTc1MzA3","6","Photo","Photo","FFE7E7E7",,"576491591175313",,,,"May be an image of text","526","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/333597617_181120444713082_3392754397767480401_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=udRxdktwOHEAX9z6RVf&_nc_ht=scontent-iad3-1.xx&oh=00_AfCs2Yo50LFuNetwP7g9bg5P4dVyRjKAUWzjrqXirgqtMw&oe=6465FB54","526","https://www.facebook.com/photo/?fbid=576491591175313&set=a.549396763884796","شغل أون لاين","576491651175307","0","انطلقت منصة ميرش باي امازون عام 2015 وهي شركة تابعة لمؤسسة أمازون العملاقة، وتعد من أفضل المنصات التي تستطيع منها شراء الملابس والتيشيرتات المطبوعة، وتحظى بإقبال ضخم جداً من جميع الفئات العمرية، ولكن الجديد الذي تقدمه ميرش باي امازون أنها تفتح المجال لكي يربح مصممي التيشيرتات، بحيث تقوم بعرض منتجاتهم على المنصة، وبيعها للمستهلكين في كل أنحاء العالم مع حصولهم على ربح جيد جداً

تعرف على المزيد من خلال قرائتك لهذا المقال https://shoghlonline.com/earn-from-merch-by-amazon

#merchdesign #design","2023-03-04T19:17:09.000Z","1677957429","https://www.facebook.com/100064434321918/posts/576491651175307","https://www.facebook.com/shoghlonline/posts/pfbid02vtrRvs3V1eMCDfwEpgS3YcyurJHMD8DtS4TEvoj8fKJQa9CGWijuT1GyXJfNYXk1l"
"5","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTc0Njk4MjExMzU0NjUx","9","GenericAttachmentMedia","GenericAttachmentMedia",,,"5788954401202347","261","https://external-lga3-2.xx.fbcdn.net/emg1/v/t13/8821537416606244937?url=https%3A%2F%2Fs3.eu-west-3.amazonaws.com%2Fshoghlonline.com%2Fwp-content%2Fuploads%2F2022%2F06%2F%25D8%25A8%25D8%25B1%25D9%2585%25D8%25AC%25D8%25A9-%25D8%25AA%25D8%25B7%25D8%25A8%25D9%258A%25D9%2582%25D8%25A7%25D8%25AA-%25D8%25A7%25D9%2586%25D8%25AF%25D8%25B1%25D9%2588%25D9%258A%25D8%25AF-%25D8%25A8%25D9%2584%25D8%25BA%25D8%25A9-%25D8%25A8%25D8%25A7%25D9%258A%25D8%25AB%25D9%2588%25D9%2586.webp&fb_obo=1&utld=amazonaws.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbH9zE_u0fuzSJUG3mLFQe8urK_qiqWVgVw6XV0kFWU14g&oe=6463DA49&_nc_sid=7b0f64","500",,,,,,"شغل أون لاين","574698211354651","0","ترغب في إنشاء تطبيق على الاندرويد؟ خلال رحلة بحثك اكتشفت الكثير من الطرق ولغات البرمجة، وظهر أمام عينك كثيرًا برمجة تطبيقات اندرويد بلغة بايثون ولكن ما هي لغة بايثون وما هي لغات البرمجة وما دورها في برمجة التطبيقات؟ والكثير من الأسئلة الأخرى التي قد تتساءلها وخاصة إذا كنت مبتدئ في مجال البرمجة أو حتى إذا كنت مبرمج ولكنك تريد التعمق أكثر في لغة البايثون. كل هذه الأسئلة سنعرض إجابات مُفصلة لها في هذه المقالة، لتتمكن من تحديد وجهتك السليمة أثناء العمل على القيام ببرمجة تطبيقات اندرويد.

اقرأ من هنا https://shoghlonline.com/برمجة-تطبيقات-اندرويد-بلغة-بايثون

#python #pythonprogramming #pythondeveloper","2023-03-01T21:19:49.000Z","1677705589","https://www.facebook.com/100064434321918/posts/574698211354651","https://www.facebook.com/shoghlonline/posts/pfbid0EDNPuStq27Jg6giE2kLcX7bP193Acr7AbvpX2GQrohVPUiz9JR1wpzLRbHt1JAD8l"
"0","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTczMzkzOTcxNDg1MDc1","9","Photo","Photo","FF222A6A",,"573393928151746",,,,"No photo description available.","478","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/331534103_2408305792671803_3062187710877770226_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=rT35Ux1UGNIAX-3XW_C&_nc_ht=scontent-lax3-1.xx&oh=00_AfD-UwmdoV8yoH1iJVha3eJ_bRRSX2Ac4IbVGELPba3pGg&oe=6466D69E","850","https://www.facebook.com/photo/?fbid=573393928151746&set=a.549396763884796","شغل أون لاين","573393971485075","0","تتمتع العلامات التجارية بفرص متاحة كثيرة للوصول إلى عملائها المثاليين وجذبهم. ومن ناحية أخرى يعني هذا أنه على الرغم من أن لديك فرصة أفضل لزيادة المبيعات عبر الإنترنت، إلا أن كل هذا يتوقف على ما تقدمه لجمهورك في اللحظة التي يهبطون فيها على موقع الويب الخاص بك.

اقرأ المقال كاملاً من الرابط التالي
https://blog.shoghlonline.com/%d8%a7%d9%87%d9%85%d9%8a%d8%a9-%d9%83%d8%aa%d8%a7%d8%a8%d8%a9-%d9%85%d8%ad%d8%aa%d9%88%d9%89-%d9%84%d9%85%d9%88%d9%82%d8%b9/","2023-02-27T15:56:12.000Z","1677513372","https://www.facebook.com/100064434321918/posts/573393971485075","https://www.facebook.com/shoghlonline/posts/pfbid02ZwzvB9jRzK1p1za3y4cnXnZZYoYTXA3M5s6pbmb7s7AjqSE6zJRRyjUhN8VAUXFZl"
"18","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTcyNjM5NzU0ODkzODMw","8","Photo","Photo","FF895118",,"572639598227179",,,,"May be an image of studying and office","540","https://scontent.find1-1.fna.fbcdn.net/v/t39.30808-6/331480157_652141546682549_6432995652545609358_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=5MaiI5O2COkAX_50AP2&_nc_ht=scontent.find1-1.fna&oh=00_AfAGwBYrijI8bW0qumtOsni8xJHg_a7Lqy7xqJEYUJ8zow&oe=646783B5","810","https://www.facebook.com/photo/?fbid=572639598227179&set=a.549396763884796","شغل أون لاين","572639754893830","0","مع التطور التكنولوجي الكبير الذي تشهده كل مجالات العمل على مستوى العالم، ذهب الجميع إلي الاستغناء عن الأوراق واستبدال كل التعاملات والمعاملات إلي الحاسب الآلي. ومن هنا ظهر تخصص نظم المعلومات الادارية الذي اعتمدت عليه الكثير من الشركات في الآونة الأخيرة حيث أنه ينجز في الوقت والمجهود ويجعل الجميع يحصل على البيانات والمعلومات في أسرع وقت ممكن. 

اقرأ المقال كاملاً من الرابط التالي

https://jobsindeep.com/%d8%aa%d8%ae%d8%b5%d8%b5-%d9%86%d8%b8%d9%85-%d8%a7%d9%84%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%a7%d9%84%d8%a7%d8%af%d8%a7%d8%b1%d9%8a%d8%a9/?lang=ar","2023-02-26T15:25:34.000Z","1677425134","https://www.facebook.com/100064434321918/posts/572639754893830","https://www.facebook.com/shoghlonline/posts/pfbid02pikdiKGUtSnDbypp6n9T5n76nPyJ54tqQT9QBaBno39ishVCG32scy8xxkvHgH8Xl"
"6","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTcwODEzNTY1MDc2NDQ5","12","GenericAttachmentMedia","GenericAttachmentMedia",,,"9103058969734534","261","https://external-ord5-1.xx.fbcdn.net/emg1/v/t13/13226174432751880430?url=https%3A%2F%2Fs3.eu-west-3.amazonaws.com%2Fshoghlonline.com%2Fwp-content%2Fuploads%2F2022%2F02%2F%25D9%2586%25D9%2585%25D9%2588%25D8%25B0%25D8%25AC-%25D8%25B9%25D9%2582%25D8%25AF-%25D8%25B9%25D9%2585%25D9%2584-%25D8%25AD%25D8%25B1-%25D9%2588%25D8%25A3%25D9%2586%25D9%2588%25D8%25A7%25D8%25B9%25D9%2587-%25D8%25A7%25D9%2584%25D9%2585%25D8%25AE%25D8%25AA%25D9%2584%25D9%2581%25D8%25A9.webp&fb_obo=1&utld=amazonaws.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbF14kOiM7dAsD8eE25MRNKYZg740b5oV6LI8eLfH35DIA&oe=6463D9DD&_nc_sid=7b0f64","500",,,,,,"شغل أون لاين","570813565076449","1","عقد العمل هو الأساس لضمان الحقوق كل من العامل وصاحب العمل في أي طبيعة عمل، فما بالك بالعمل الحر الذي قد يتعرض الفري لانسر إلى الكثير من النصب حيث سيقوم بتوفير عمل ولا يتقاضى مقابله عائد مادي. لذلك يلجأ العاملين بشكل حر إلى البحث عن نموذج عقد عمل حر يضمن لهم حقوقهم منعًا لحدوث أي نوع من أنواع النصب أو فقدان الحق.

عادة ما تحتوي العقود على بعض البيانات التي لا تتغير من حيث المعلومات عن أطراف العقد وكل الحقوق والواجبات وهذا ما سنتعرف عليه خلال هذه المقالة مع بعض النماذج الجاهزة لتستخدمها على الفور

رابط المقال https://shoghlonline.com/نموذج-عقد-عمل-حر

#العمل_الحر #شغل_أون_لاين","2023-02-23T19:10:25.000Z","1677179425","https://www.facebook.com/100064434321918/posts/570813565076449","https://www.facebook.com/shoghlonline/posts/pfbid0bY4inTWhsi3dTQq1RC1PRh2ZPs28YxxUg6KsKjZ5rnvpxyLLu5gPNE9cYMxbFW5Ml"
"22","100064434321918","https://www.facebook.com/shoghlonline","ZmVlZGJhY2s6NTcwMTQ2MDg4NDc2NTMw","11","Photo","Photo","FFFFFFFF",,"570146031809869",,,,"May be an image of map, magazine, tablet and screen","526","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/333016566_589058516454694_2258931747850633084_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_ohc=G_5SxWh5P-MAX9AibBi&_nc_ht=scontent-dfw5-2.xx&oh=00_AfBZA4ngzdp4hlVF-21QG7-TBrnfjMpf_MeB120bCb22zg&oe=64674458","526","https://www.facebook.com/photo/?fbid=570146031809869&set=a.549396763884796","شغل أون لاين","570146088476530","0","مجالات الترجمة اون لاين عدّة ومختلفة، و يختلف حجم الطلب عليها وفقاً لمدى الاحتياج أو ندرة اللغة المترجم إليها، وما هي المجالات المطلوبة تحديداً.
وهناك العديد من مجالات الترجمة اون لاين، والتي تقوم بعض الشركات أو المكاتب بطلب مترجمين للعمل لديها عن بعد، ونذكر منها في المقال التالي

اقرأ من هنا https://shoghlonline.com/%D8%B4%D8%BA%D9%84-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/

#ترجمة #مترجم","2023-02-22T19:52:04.000Z","1677095524","https://www.facebook.com/100064434321918/posts/570146088476530","https://www.facebook.com/shoghlonline/posts/pfbid02DjQm179G5vgDYLaTixjebqZU1koxirSpRCEveisAevN12ueHNa6LHnnYsnhDgMQXl"
